Compound_match,20240606_Gabby_Ulithi_M_P201_5mg_mL_neg,20240606_Gabby_Ulithi_M_P203_3_5mg_mL_neg,20240606_Gabby_Ulithi_M_P204_3_5mg_mL_neg,20240606_Gabby_Ulithi_M_P205_5mg_mL_neg,20240606_Gabby_Ulithi_M_P208_5mg_mL_neg,20240606_Gabby_Ulithi_M_P209_5mg_mL_neg,20240606_Gabby_Ulithi_M_P210_5mg_mL_neg,20240607_Gabby_Ulithi_M_P202_3_5mg_mL_neg,20240607_Gabby_Ulithi_M_P206_3_5mg_mL_neg,20240607_Gabby_Ulithi_M_P207_3_5mg_mL_neg,20240606_Gabby_Ulithi_M_P11_3_5mg_mL_neg,20240606_Gabby_Ulithi_M_P12_3_5mg_mL_neg,20240606_Gabby_Ulithi_M_P13_3_5mg_mL_neg,20240606_Gabby_Ulithi_M_P16_3_5mg_mL_neg,20240606_Gabby_Ulithi_M_P19_3_5mg_mL_neg,20240606_Gabby_Ulithi_M_P20_3_5mg_mL_neg,20240608_Gabby_Ulithi_M_P14_3_5mg_mL_neg,20240608_Gabby_Ulithi_M_P15_3_5mg_mL_neg,20240608_Gabby_Ulithi_M_P18_3_5mg_mL_neg,20240606_Gabby_Ulithi_M_91_3_5mg_mL_neg,20240606_Gabby_Ulithi_M_M92_3_5mg_mL_neg,20240606_Gabby_Ulithi_M_M94_3_5mg_mL_neg,20240606_Gabby_Ulithi_M_M95_3_5mg_mL_neg,20240606_Gabby_Ulithi_M_M96_3_5mg_mL_neg,20240606_Gabby_Ulithi_M_M97_3_5mg_mL_neg,20240607_Gabby_Ulithi_M_93_3_5mg_mL_neg,20240607_Gabby_Ulithi_M_M99_3_5mg_mL_neg,20240608_Gabby_Ulithi_M_M100_3_5mg_mL_neg,20240608_Gabby_Ulithi_M98_1_5mg_mL_neg,20240606_Gabby_Ulithi_M_M85_3_5mg_mL_neg,20240606_Gabby_Ulithi_M_M86_3_5mg_mL_neg,20240606_Gabby_Ulithi_M_M90_3_5mg_mL_neg,20240607_Gabby_Ulithi_M_M82_3_5mg_mL_neg,20240607_Gabby_Ulithi_M_M83_3_5mg_mL_neg,20240607_Gabby_Ulithi_M_M84_3_5mg_mL_neg,20240607_Gabby_Ulithi_M_M88_3_5mg_mL_neg,20240608_Gabby_Ulithi_M_M81_3_5mg_mL_neg,20240608_Gabby_Ulithi_M_M87_3_5mg_mL_neg,20240606_Gabby_Ulithi_M_M1_3_5mg_mL_neg,20240606_Gabby_Ulithi_M_M2_3_5mg_mL_neg,20240606_Gabby_Ulithi_M_M3_3_5mg_mL_neg,20240606_Gabby_Ulithi_M_M4_3_5mg_mL_neg,20240606_Gabby_Ulithi_M_M5_3_5mg_mL_neg,20240606_Gabby_Ulithi_M_M6_3_5mg_mL_neg,20240606_Gabby_Ulithi_M_M7_3_5mg_mL_neg,20240606_Gabby_Ulithi_M_M8_3_5mg_mL_neg,20240606_Gabby_Ulithi_M_M9_3_5mg_mL_neg,20240606_Gabby_Ulithi_M_M10_3_5mg_mL_neg,20240606_Gabby_Ulithi_M_M72_3_5mg_mL_neg,20240606_Gabby_Ulithi_M_M74_3_5mg_mL_neg,20240606_Gabby_Ulithi_M_M76_2_5mg_mL_neg,20240607_Gabby_Ulithi_M_M71_3_5mg_mL_neg,20240607_Gabby_Ulithi_M_M75_3_5mg_mL_neg,20240607_Gabby_Ulithi_M_M77_3_5mg_mL_neg,20240607_Gabby_Ulithi_M_M78_3_5mg_mL_neg,20240607_Gabby_Ulithi_M_M79_3_5mg_mL_neg,20240608_Gabby_Ulithi_M_M73_3_5mg_mL_neg,20240608_Gabby_Ulithi_M_M80_3_5mg_mL_neg,20240607_Gabby_Ulithi_M_70_3_5mg_mL_neg,20240608_Gabby_Ulithi_M_M66_3_5mg_mL_neg,20240608_Gabby_Ulithi_M_M67_3_5mg_mL_neg,20240608_Gabby_Ulithi_M_M68_3_5mg_mL_neg,20240608_Gabby_Ulithi_M_M69_3_5mg_mL_neg,20240607_Gabby_Ulithi_M_62_3_5mg_mL_neg,20240607_Gabby_Ulithi_M_M61_3_5mg_mL_neg,20240607_Gabby_Ulithi_M_M63_3_5mg_mL_neg,20240608_Gabby_Ulithi_M_M64_3_5mg_mL_neg,20240608_Gabby_Ulithi_M_M65_3_5mg_mL_neg,20240606_Gabby_Ulithi_M_M51_2_5mg_mL_neg,20240606_Gabby_Ulithi_M_M55_3_5mg_mL_neg,20240606_Gabby_Ulithi_M_M56_3_5mg_mL_neg,20240607_Gabby_Ulithi_M_M52_3_5mg_mL_neg,20240607_Gabby_Ulithi_M_M54_3_5mg_mL_neg,20240607_Gabby_Ulithi_M_M57_3_5mg_mL_neg,20240607_Gabby_Ulithi_M_M58_3_5mg_mL_neg,20240607_Gabby_Ulithi_M_M59_3_5mg_mL_neg,20240607_Gabby_Ulithi_M_M60_3_5mg_mL_neg,20240608_Gabby_Ulithi_M_M53_3_5mg_mL_neg,20240607_Gabby_Ulithi_M_45_3_5mg_mL_neg,20240607_Gabby_Ulithi_M_46_3_5mg_mL_neg,20240607_Gabby_Ulithi_M_48_3_5mg_mL_neg,20240607_Gabby_Ulithi_M_M41_3_5mg_mL_neg,20240607_Gabby_Ulithi_M_M43_3_5mg_mL_neg,20240607_Gabby_Ulithi_M_M47_2_5mg_mL_neg,20240607_Gabby_Ulithi_M_M49_3_5mg_mL_neg,20240607_Gabby_Ulithi_M_M50_2_5mg_mL_neg,20240608_Gabby_Ulithi_M_M42_3_5mg_mL_neg,20240608_Gabby_Ulithi_M_M44_3_5mg_mL_neg,20240607_Gabby_Ulithi_M_32_3_5mg_mL_neg,20240607_Gabby_Ulithi_M_M33_3_5mg_mL_neg,20240607_Gabby_Ulithi_M_M34_3_5mg_mL_neg,20240607_Gabby_Ulithi_M_M36_3_5mg_mL_neg,20240607_Gabby_Ulithi_M_M40_3_5mg_mL_neg,20240608_Gabby_Ulithi_M_M31_3_5mg_mL_neg,20240608_Gabby_Ulithi_M_M35_3_5mg_mL_neg,20240608_Gabby_Ulithi_M_M39_3_5mg_mL_neg,20240606_Gabby_Ulithi_M_29_5mg_mL_neg,20240606_Gabby_Ulithi_M_M22_U_5mg_mL_neg,20240606_Gabby_Ulithi_M_M23_5mg_mL_neg,20240606_Gabby_Ulithi_M_M26_5mg_mL_neg,20240606_Gabby_Ulithi_M_M27_3_5mg_mL_neg,20240606_Gabby_Ulithi_M_M28_5mg_mL_neg,20240607_Gabby_Ulithi_M_M24_3_5mg_mL_neg,20240607_Gabby_Ulithi_M_M30_3_5mg_mL_neg,20240607_Gabby_Ulithi_M25_2_5mg_mL_neg,20240608_Gabby_Ulithi_M_M21_U_5mg_mL_neg,20240606_Gabby_Ulithi_M_M12_U_5mg_mL_neg,20240606_Gabby_Ulithi_M_M13_U_5mg_mL_neg,20240606_Gabby_Ulithi_M_M17_U_5mg_mL_neg,20240607_Gabby_Ulithi_M_M14_U_5mg_mL_neg,20240607_Gabby_Ulithi_M_M16_U_5mg_mL_neg,20240607_Gabby_Ulithi_M_M18_U_5mg_mL_neg,20240607_Gabby_Ulithi_M_M19_U_5mg_mL_neg,20240607_Gabby_Ulithi_M_M20_U_5mg_mL_neg,20240608_Gabby_Ulithi_M_M11_U_5mg_mL_neg,20240608_Gabby_Ulithi_M_M15_U_5mg_mL_neg,20240606_Gabby_Ulithi_M_M107_3_5mg_mL_neg,20240608_Gabby_Ulithi_M_M101_1_5mg_mL_neg,20240608_Gabby_Ulithi_M_M102_3_5mg_mL_neg,20240608_Gabby_Ulithi_M_M104_3_5mg_mL_neg,20240608_Gabby_Ulithi_M_M105_3_5mg_mL_neg,20240608_Gabby_Ulithi_M_M110_3_5mg_mL_neg,20240608_Gabby_Ulithi_M103_1_5mg_mL_neg,20240608_Gabby_Ulithi_M106_2_5mg_mL_neg,20240608_Gabby_Ulithi_M108_3_5mg_mL_neg,20240608_Gabby_Ulithi_M109_1_5mg_mL_neg,20240606_Gabby_Ulithi_M_A306_5mg_mL_neg,20240606_Gabby_Ulithi_M_A309_5mg_mL_neg,20240606_Gabby_Ulithi_M_A325_5mg_mL_neg,20240606_Gabby_Ulithi_M_A328_3_5mg_mL_neg,20240606_Gabby_Ulithi_M_A331_3_5mg_mL_neg,20240606_Gabby_Ulithi_M_A339_3_5mg_mL_neg,20240607_Gabby_Ulithi_M_A323_3_5mg_mL_neg,20240607_Gabby_Ulithi_M_A326_3_5mg_mL_neg,20240607_Gabby_Ulithi_M_A340_3_5mg_mL_neg,20240608_Gabby_Ulithi_M_A315_3_5mg_mL_neg,20240606_Gabby_Ulithi_M_A21_3_5mg_mL_neg,20240606_Gabby_Ulithi_M_A22_3_5mg_mL_neg,20240606_Gabby_Ulithi_M_A23_3_5mg_mL_neg,20240606_Gabby_Ulithi_M_A25_3_5mg_mL_neg,20240606_Gabby_Ulithi_M_A26_3_5mg_mL_neg,20240608_Gabby_Ulithi_M_A24_3_5mg_mL_neg
p-Salicylic acid,1149.150191,991.1842457,1652.684121,1037.080177,1421.386656,982.7732824,1350.345604,1153.078805,815.0057815,993.1189903,1542.432475,1569.371176,2121.091757,1187.747835,1136.047413,1503.844763,1426.888017,1276.282551,1187.296194,1219.207871,1301.051708,961.8447093,1450.655646,938.4008302,977.1155523,1250.293693,1031.293581,1475.086103,1540.310727,1168.009306,1105.127968,1197.526676,1806.654487,1676.165715,1618.421338,1122.549397,1620.859613,1735.327352,954.5987795,920.1462593,961.408718,944.4208962,1225.949457,792.1713656,845.8986404,813.1584005,834.8141518,801.463861,1274.524022,1379.398844,1366.95807,1057.807973,1694.952706,1112.631107,1355.789575,1323.745147,1982.246272,1042.637501,1197.615188,1800.110905,573.2782828,3753.387555,859.3600474,843.0654947,752.8453593,919.706299,1142.436479,1445.653384,1292.487115,1289.738918,1177.652482,1584.927393,1463.965819,1386.310606,1384.655066,1474.654802,1549.065757,1521.116328,1210.99131,1093.182656,1278.60421,1758.32184,1620.508709,1445.862488,958.5908228,1105.989903,1412.2163,1580.774076,1572.686769,1077.678559,1497.512548,1346.582411,1461.33254,1580.008632,1217.273037,1377.719827,1611.357041,1305.900172,1280.064057,1434.260838,1297.160329,1062.681737,1173.881284,1120.376599,1736.784672,1595.903588,935.054585,1096.412521,1063.823088,1313.058301,1167.724604,1128.823089,1196.937216,1041.515018,1582.397346,1078.152105,1414.92792,1593.469997,1629.090398,1846.310324,2001.055813,2069.158037,1662.127353,2021.380521,1513.298975,1757.455287,1206.863903,1170.982037,1011.862659,1123.295796,1064.837815,1465.548912,266.9075368,1368.481689,908.3909108,1203.55025,1866.459475,1311.54916,1128.676413,1519.496986,2190.874959,1446.998177
Raffinose,106.0301906,9.104528418,95.55020114,251.9522852,252.6825399,99.65229626,107.6909411,0.598654451,0.317017231,0.01184026,42.38372073,876.2042681,509.0302767,161.7547153,78.5017763,16.94638087,224.6770144,1.34426368,0.162922604,344.1843967,555.7243473,321.1957262,616.7136411,284.2140525,467.2253706,0.01963739,0.417309554,813.7882543,471.0054395,156.3432554,65.69556313,144.9517281,239.749466,0,130.7505545,108.0183793,0.320545114,201.8487422,248.2293452,198.6388448,346.9565618,314.0561248,7.087074514,144.0139582,157.9318288,292.0289303,619.3972604,352.9963846,133.6219591,261.0999414,93.81441255,0.063960489,0.44997598,0.672970421,0.191793441,0.178573636,0.333061031,334.7964328,167.9499276,0,0.054679554,0,0,0.008185302,0.238682718,0.035022721,0.055155295,0.034750676,125.9344037,139.5287476,127.8746893,200.4657072,108.0227324,185.4162125,245.3881856,167.8955084,0.091454186,177.4846363,202.4446803,254.7353676,0.032474548,297.1333092,321.8590286,219.6331228,179.9940221,644.0715121,327.796502,319.0110479,396.5202915,286.196353,265.9860089,418.7323443,0.093395095,294.8111829,0.211153493,625.0049338,316.6145158,380.9106207,246.520659,281.8347988,285.0847578,312.66552,222.4217838,332.399188,559.446034,295.3074041,60.66111916,310.6104292,141.738969,367.9803307,0.07609233,532.3374263,0.112506691,435.0792668,6.513476925,9.580522601,354.5947168,413.8751485,716.8998018,65.43496364,370.9924627,313.8465635,366.3512869,399.9545617,703.7904803,324.2648008,185.5334951,196.574381,329.8332694,640.6597065,349.4742076,205.6667547,350.0526566,0.010339969,0.70830616,226.7367457,69.65596341,73.65552849,186.3562678,698.1145199,560.6213321,0.002898804
Raffinose,6.91E-05,0.083565509,0.023056515,0,0.581235681,0.947680256,0.000445638,150.8862013,480.5873526,284.6943588,0.167906032,5.787783363,1.96113426,0.000346571,0,0,0.481835831,966.3569465,609.8745962,0.012799014,0.585927988,0.516195038,0.031584947,0.579279571,0.177657818,0.160412184,0,1.061493865,0.007306978,0.612510462,0.310682147,0.081704207,0.198054849,0,0.026172657,0.000283101,0.031637359,0.121309922,0.730612477,1.395017442,1.7898553,0.039122846,0,0.342788032,0.563893619,3.185272979,0.226663497,0.679533445,0.181434774,0.101653579,0.028227086,0.092541696,0,0.208233386,0,0.011383094,0,0.000381845,0.00310539,169.0078195,0,128.9833956,0,0.043381669,0.531946969,0,4.894215776,0,0.319372383,0.012513373,0.038602531,0.294218346,0.099438503,0.482127509,0.029473817,0.400872754,0,0.034498891,4.364283492,0.82706481,0.002072846,0.000300557,0.020216817,0.069073338,0.214157488,0.496151779,0.0033813,0,0.2788617,0.259953906,0.712749698,0.670628326,0,0,0.060770376,0.58633166,0.460750896,0.53850655,0.020106732,0.968141023,2.613382081,0.440847875,0.511706413,3.461601817,0.743792064,0.000685275,0.005309106,0.087668422,0.033076099,0.389640989,0,0.902886766,0,0.017590639,0.033277426,0.08266399,0.12654508,0.003420414,2.542821676,0.096758057,0.148662777,0.096198197,0,0.417413315,0.046945295,0.869153631,0,0.032994544,4.007784383,14.25941062,4.196692688,0.110076896,0.508584541,0.056082854,744.3011379,0.113295943,2.279306608,0.014514929,1.361645067,45.21311324,0.042202573,0
Raffinose,20.7149402,598.3381634,322.1114291,25.14069654,164.6514471,0,193.4788447,270.2697685,17.55825218,46.01453444,11.84494564,835.8300372,59.08419545,84.70582452,0.063934644,99.29527479,1773.581395,440.7927652,94.52367202,0.151906742,0.489097328,0.454535617,0.3228992,0.814267593,0.538398547,354.6982748,559.9110456,0.1678768,84.55350626,0.159678436,1.332744843,0.709010939,0.091377751,132.2178558,0.257199245,33.52272064,281.6284449,0.031921234,0.514415586,0.436033568,0.426334376,1.15981959,1.648881206,0.512455574,1.175444464,4055.873105,6.735797746,1.100307438,0.597540412,0.041669799,0.070759953,196.3668873,151.1366472,182.8835295,242.8561544,192.0485733,257.3098362,112.7473425,28.40166754,69.51894317,14.06218816,0.125126931,492.5117056,225.9413086,191.6991336,119.2406743,0.205309131,474.5706334,0.412369704,0.125749344,0.660628276,55.61568897,0.198978145,0.284948224,94.73542824,46.43781112,162.0941731,0.730526976,0.007374677,0.366214864,643.8895071,96.50262856,0.085690859,0,140.9713126,0.359310866,65.59235321,84.36448711,4.289326289,0.85985012,0.165286687,0.016310391,225.9620298,0.262690945,484.3549905,145.0528564,0.682752622,0.138113507,1.965038796,0.101361907,0.261279812,0.099928598,0.63174214,0.099261869,0.908729257,1.121025621,0.455427094,0.172907299,0.389485275,0.133611169,285.905899,0.874765659,305.0008829,1.320529458,16.89657146,61.93138385,3.896499579,81.77609329,0.434118769,0.127470189,126.9596217,108.8850805,0.044997785,88.85570389,0.006801789,58.15020023,0,1.014601709,0.704366568,0.883078496,0.039828438,0.858745752,0.957453327,199.8251655,222.5429594,1860.399399,0.767206625,26.20781213,0.53814998,0.852621349,150.0699572,1.01711489
Riboflavin (Vitamin B2),906.1612249,1896.327754,1983.212238,2033.612578,1985.90561,921.3973452,994.5237912,1173.022474,2144.272959,1525.308189,2946.337158,2732.287597,3176.378004,2737.434588,3496.403796,1787.143381,7784.977714,5829.856535,12347.91981,692.4455945,1289.843037,561.9351291,698.6523368,352.1574705,928.7756898,448.9086164,62913.2212,28916.99484,62113.20786,917.1067771,2564.839653,8012.280568,1533.50814,584.188355,1456.279734,260465.101,72676.23913,1076.57743,946.0076148,1235.856859,1399.004413,1327.616453,37018.29675,419.5978092,1963.96231,1002.427276,897.885606,878.8367183,1707.564869,9292.341777,3481.611991,70419.83032,25525.33219,126366.7865,126223.4716,62152.10887,73324.5206,145206.1445,1789.156208,1834.600169,6046.12808,269.6365164,5813.180833,1012.594081,1376.658187,1207.946316,780.106496,5173.987559,2494.688996,5784.421218,3126.687671,38164.07489,4271.608413,3850.893487,87124.84895,107146.905,5432.33659,102373.07,110438.8998,33956.63442,15547.35064,24236.1069,787.4226233,2906.216253,14265.92699,52143.5703,66163.5706,165459.3951,486.0897837,49464.94406,12601.86739,119409.5323,2846.955204,4253.279623,11527.79362,86919.32878,712.0821941,733.3047793,2427.575721,1028.808855,2189.355894,4891.493595,43502.33219,11036.99829,3658.6383,83798.24278,22372.93495,2553.931171,4853.541403,2787.226932,12539.15399,56646.86138,16441.38213,592.3120891,29983.31913,91159.44889,606.4156067,223908.9416,1090.350176,87427.09851,3230.634535,17599.67922,17422.77869,16924.8799,38309.71155,52074.67663,592.9700845,2379.196854,730.5592404,403.3909927,533.5446105,949.7387142,2040.69111,248.1604598,1573.19906,2559.218105,903.798076,1334.951856,736.9456784,965.2413055,1463.253915,2508.698276
Ricinoleic acid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041104594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,414.9595362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ser Ile Phe Glu,0.512735924,0.200176082,0.016302786,0.027826841,0.104318475,0,0.028370875,0,0,0,0,0.079004311,0.450786384,0.079861826,0,0.072829759,659.3355872,0.998398534,0,0.055130421,0.266108704,0.001120864,0.02101171,0.125568817,5.174134594,0,0,0,289.972047,0.268754313,0.114246615,0.069226749,0,0,0.034116363,215.720963,0,0,4.806834026,0.024877309,4.636696492,0.257728169,0.008053739,17.95431429,0.11545704,0.263316179,21.32857831,4.650694391,0.080701448,0,0.046824936,0,0,7.058723016,0,0,0,15.14608714,0,0,0,0,0,31.18581633,89.68741464,0.11967117,2.755160994,0,0.521947654,2.710388285,0.243657886,3.301250864,0,2.637756919,155.6615148,195.5076767,8.150328963,0,0,4.672111828,2.844593932,14.81260877,0.453310963,0.021824708,2.323230091,0,223.2264907,107.8275121,0.033720089,0.470080256,0,0.34101305,1.38E-05,0,0,176.4571335,0.022761311,0.046356866,0.006114922,0,2.053678168,0.380699232,0.293319434,0,0,0,0.937314008,0.381970887,0.011152819,0.061687092,0,0,3.705373174,0.068239763,0,0.108655297,0.155324837,149.5821371,0,0,0.396408593,18.69595393,0,326.306177,0,277.2380043,0,0.042317803,37.11878655,0.664385091,135.056961,33.42265248,1666.774573,0.040375377,0,0,71.02635226,64.34881125,11.68111631,118.2390294,81.00696455,22.1461432
Ser Leu Val Glu,2445.338652,3527.903931,3283.928932,4361.441995,3609.436068,2652.185776,2103.786805,5135.860835,6998.556379,6556.1792,6845.359511,7191.015235,6569.259678,5430.070839,5437.818034,4016.634593,28494.1991,18125.06255,20561.16702,595.6654781,1722.749074,917.1181288,682.2433431,733.9469141,1207.665089,2371.991897,3045.18637,3315.773973,23095.36506,1351.09962,1228.684619,5275.937164,3513.853362,1305.554303,1879.379169,22287.24551,10917.94742,2674.200021,1239.603277,3779.419351,1624.181726,1074.063779,5466.683871,826.4854432,4350.928784,1445.812944,1115.831615,962.5306861,2073.645676,9326.666774,8639.55633,10940.66142,4214.884284,4324.779608,13623.37541,7252.264938,12551.78452,20661.16613,3312.020638,10974.08915,9972.471497,1806.386647,10799.51909,78.00967667,10136.48136,8854.847738,6025.81736,12345.92939,4772.059746,5971.415772,5834.857881,4886.632899,16291.68861,9695.784446,32060.68682,43024.18575,1010.269182,20759.04675,9972.887367,1560.050094,1286.999136,9086.335536,1420.644161,6541.249581,1607.320947,4945.320935,36959.26529,40750.96782,1016.520223,7058.374349,1935.592177,16362.64126,1239.678846,670.5131164,1517.841001,29999.57176,1257.94212,823.2243521,1284.852328,1853.187911,1881.358475,1573.840285,3572.854448,2292.471772,2523.738877,12490.15131,6692.974345,1060.587533,1497.373152,6710.778721,1814.575302,7002.666477,2454.82643,1895.491881,5433.257764,20491.18641,694.8679388,37649.58542,3843.91115,8469.175593,25517.90327,14001.57445,4041.435242,15701.54201,3997.855654,20976.07198,2102.051486,5250.476957,2620.188617,4224.75484,2642.366661,4057.852964,227.4243222,3303.215667,7394.707297,29108.24322,4236.113076,4783.900798,2238.545019,3821.540659,4500.004905,7715.339102
Stearidonoyl glycine,7.612469695,4.950676388,0,0,3.126129058,2.829256606,14.35983399,6.27759156,8.847299554,1.958953392,0,0,0.069322336,0.843379912,1.00853902,0.253860418,104.8821994,13.25265941,0.024463569,0,2.915940472,0,0,0,0.139053201,28.47978206,20.4862669,0,26.61632928,3.302679188,0.131530372,0.027645801,32.46093478,0.000287336,4.994165955,3.668737789,21.30706702,0,0.77167927,76.56518925,0,0.688530341,0,0,0.826854614,1.11918922,0.480366666,0.116449931,0.307561432,47.33784342,0,63.76380605,9.942069291,20.37357711,30.36720148,15.97788492,4.345153582,34.97929599,0.789976057,0,0,0.281676236,0,0.131202958,0.09054011,2.601970141,128.4721727,0.050175612,45.48229995,53.07611913,0.292800462,8.265080091,265.2810484,105.8465661,12.01697346,44.11743389,0.110146886,5.736976571,6.50117494,20.45868426,0,1.442265852,6.490857576,15.16392665,0,10.96038249,13.8149734,43.962553,0.498193503,14.71884175,16.21834621,141.7023221,0,0,0,48.30001702,14.69408928,0.120723518,29.61868896,5.832865222,27.95535353,0,32.43169888,6.387112871,7.164134517,7.916895318,19.45249462,0,5.947658944,289.7919177,0.12659884,92.5007918,20.47373535,53.50546214,0,0,0.413532989,6.337514491,0,0,30.94018113,2.049153058,0.374053777,27.05076445,0.71095686,1.739866426,6.568356697,0.366059085,11.97991679,1.120776873,9.38052947,1.345974383,279.6617688,262.0630616,0.046330686,0,0,0,0.045933693,0,0,0
Streptonigrin,337.9819931,1084.645694,627.1178014,588.6862151,749.3100905,319.4554375,484.7468953,327.9909008,598.5100251,385.6879951,1503.210134,2053.502146,1903.010532,1211.70257,1084.609312,493.8362666,8657.318339,4329.814233,4060.721494,438.4182421,622.8372682,507.5401883,624.9047145,412.1477337,557.0282646,638.2004899,49485.70969,7601.685889,6169.148746,606.8609451,730.8935515,692.2389773,731.1267231,484.7328649,657.2996311,23550.12668,9086.867403,759.5444419,504.9074557,600.9691103,510.7210126,596.1353761,5087.281163,381.5403999,461.9364684,346.5830824,423.1413096,488.4658325,703.9132561,1046.406382,668.2899796,6269.342936,4028.955516,38343.11464,9031.009182,6944.263884,8265.325165,26035.23626,602.0399835,187.1044583,807.1925544,180.2446629,1039.823745,366.7205155,254.3792112,330.5072952,37.65748515,964.5828483,678.1879329,824.4150207,912.4571291,7376.625181,967.2806488,599.0123025,9283.624794,5300.52739,3868.358494,8324.663317,9755.264803,28122.16474,18466.60684,14182.96371,519.005277,603.4041905,18762.06434,7950.170474,7321.631169,24604.88204,488.2422517,5819.121138,6477.601887,6695.032153,9582.600312,5899.754451,20207.94082,6879.194576,444.8539766,392.1559434,688.2199388,352.801707,560.8853536,1602.631084,16077.4982,7212.258024,5964.068705,4807.098018,1908.260758,1283.149959,4390.590082,650.4617078,11367.60301,6983.791628,6500.52773,375.2931876,14219.71832,39237.4529,510.9061047,10856.83688,889.0641436,12148.50291,1871.284395,16590.48897,4554.689895,10974.27354,12863.37931,20079.88123,340.4502562,406.8784967,341.4689355,306.2349846,395.6849197,437.8318655,462.7271543,329.2428903,827.5573183,796.167646,320.852475,411.3378435,381.5969109,398.3902029,399.0286737,368.1679652
Sucrose,28.28756477,0.05224763,7.804064149,12.63124057,130.7133906,10.34699057,14.54297549,0.321418727,0.76182266,0.603048362,13.21388718,839.6827388,219.9806304,28.74554988,10.27895867,0.107747332,21.26869875,5.668691897,0.368735092,147.8124348,368.7800483,128.6984373,238.6640641,133.0301409,157.6427487,0.768891669,1.272999433,282.4200891,131.1073548,97.63209567,65.79645915,90.40868494,97.29500415,0.326743766,127.0870558,36.08274879,2.62781152,178.6911401,105.5574161,143.1335849,159.3826472,165.3421487,0.00577825,120.2753162,98.31523758,65.39392524,177.7536494,179.5210611,83.73235361,98.32953494,13.14075527,0.289927765,0.153115041,2.542722432,0.318809491,0.050752811,3.613352468,128.0400475,32.24500688,0.021899982,0.419553444,0.049757636,0.044987347,32.04189775,17.5913767,0.099588514,0.052929575,78.31053121,58.8761569,108.9920156,58.089324,22.18899903,45.999989,45.41261861,23.81063249,20.36493673,2.101414655,85.88983516,63.98201766,144.3379486,1.879685641,39.44231899,84.46988456,68.46434106,36.49834892,200.1960901,73.00756355,21.3452703,160.2940127,96.50253955,190.9254589,131.5140896,2.928437503,207.4074159,0.207819301,163.8685228,205.2041509,230.05181,146.7561997,163.5155032,227.0917461,138.2237073,168.3909541,295.8560464,341.5173222,248.9594427,32.4762493,99.66719167,120.2378053,161.2082611,2.130649935,175.9249322,2.925606869,273.2327264,11.57840107,19.746267,147.6494049,100.6761864,340.0422205,9.303030119,119.078733,130.0847485,134.092089,81.21728497,346.116171,104.0742584,116.0447133,127.5761929,521.2658598,238.6642657,182.2195835,120.3944292,199.6977896,62.15086355,13.84064177,107.6749169,8.241955834,0.234037353,46.9500462,95.52318882,85.70397939,52.15597564
Sucrose,1557.856261,1917.314172,3228.183776,434.9146201,2423.955615,653.3255945,1915.287517,30.87347356,18.11446162,15.75512237,694.301614,954.9761638,2064.6162,292.4265794,93.42059831,537.7759408,5300.945776,200.5136947,31.09667374,186.2763654,306.3667418,129.913529,288.7226909,170.6834298,265.1271074,26.02624055,1.892026421,107.8398167,93.6185944,95.36010623,17.23186051,487.1334265,121.0491369,0.166535658,68.7389502,1.802378103,1.757727573,30.42673292,139.308806,295.0464066,177.041506,199.1862491,1391.211936,65.13871418,81.14289351,788.0682618,382.9166501,210.4833654,89.77241876,147.059294,54.89086328,2.606115542,1.72184464,0.214605022,0.404198324,0.846503247,0.787569901,0.990428843,586.4350433,10.55204038,2.14731513,133143.7715,0.848615347,226.1300536,2.432496631,1.019811422,2185.717105,2.094533601,109.4547683,102.8029436,48.03969841,38.7180919,72.8012292,88.31918964,20.00140457,18.86139677,1.383570967,85.30584143,52.56476391,2.403495519,1.855090507,3.420997097,129.9703352,121.8578405,7.245253578,43.98285604,32.3620609,34.05903678,321.8238016,6.162643567,267.8551758,75.40579353,5.027317344,38.78675138,0.480166927,74.33130492,540.6964844,146.5003741,810.9370966,2196.780661,582.4065258,262.2945319,117.0251106,229.9471162,230.1031874,366.1177879,14.45464009,660.6280327,59.19494136,156.7814264,5.850204803,15.21362341,3.960862297,202.6430809,31.18505563,2.783572198,512.0969429,116.5461899,109.8241287,329.0778688,3.633126746,468.5335234,73.02245882,2001.992878,208.7531401,5.912544142,2691.083376,1595.901816,1953.757216,868.9850983,412.8540447,1252.862239,509.563851,3.660979425,8.4869401,24.7062486,165.4815905,607.8216446,310.5521088,800.1619385,2348.174369,1.198390216
