Compound_match,20240606_Gabby_Ulithi_M_P201_5mg_mL_neg,20240606_Gabby_Ulithi_M_P203_3_5mg_mL_neg,20240606_Gabby_Ulithi_M_P204_3_5mg_mL_neg,20240606_Gabby_Ulithi_M_P205_5mg_mL_neg,20240606_Gabby_Ulithi_M_P208_5mg_mL_neg,20240606_Gabby_Ulithi_M_P209_5mg_mL_neg,20240606_Gabby_Ulithi_M_P210_5mg_mL_neg,20240607_Gabby_Ulithi_M_P202_3_5mg_mL_neg,20240607_Gabby_Ulithi_M_P206_3_5mg_mL_neg,20240607_Gabby_Ulithi_M_P207_3_5mg_mL_neg,20240606_Gabby_Ulithi_M_P11_3_5mg_mL_neg,20240606_Gabby_Ulithi_M_P12_3_5mg_mL_neg,20240606_Gabby_Ulithi_M_P13_3_5mg_mL_neg,20240606_Gabby_Ulithi_M_P16_3_5mg_mL_neg,20240606_Gabby_Ulithi_M_P19_3_5mg_mL_neg,20240606_Gabby_Ulithi_M_P20_3_5mg_mL_neg,20240608_Gabby_Ulithi_M_P14_3_5mg_mL_neg,20240608_Gabby_Ulithi_M_P15_3_5mg_mL_neg,20240608_Gabby_Ulithi_M_P18_3_5mg_mL_neg,20240606_Gabby_Ulithi_M_91_3_5mg_mL_neg,20240606_Gabby_Ulithi_M_M92_3_5mg_mL_neg,20240606_Gabby_Ulithi_M_M94_3_5mg_mL_neg,20240606_Gabby_Ulithi_M_M95_3_5mg_mL_neg,20240606_Gabby_Ulithi_M_M96_3_5mg_mL_neg,20240606_Gabby_Ulithi_M_M97_3_5mg_mL_neg,20240607_Gabby_Ulithi_M_93_3_5mg_mL_neg,20240607_Gabby_Ulithi_M_M99_3_5mg_mL_neg,20240608_Gabby_Ulithi_M_M100_3_5mg_mL_neg,20240608_Gabby_Ulithi_M98_1_5mg_mL_neg,20240606_Gabby_Ulithi_M_M85_3_5mg_mL_neg,20240606_Gabby_Ulithi_M_M86_3_5mg_mL_neg,20240606_Gabby_Ulithi_M_M90_3_5mg_mL_neg,20240607_Gabby_Ulithi_M_M82_3_5mg_mL_neg,20240607_Gabby_Ulithi_M_M83_3_5mg_mL_neg,20240607_Gabby_Ulithi_M_M84_3_5mg_mL_neg,20240607_Gabby_Ulithi_M_M88_3_5mg_mL_neg,20240608_Gabby_Ulithi_M_M81_3_5mg_mL_neg,20240608_Gabby_Ulithi_M_M87_3_5mg_mL_neg,20240606_Gabby_Ulithi_M_M1_3_5mg_mL_neg,20240606_Gabby_Ulithi_M_M2_3_5mg_mL_neg,20240606_Gabby_Ulithi_M_M3_3_5mg_mL_neg,20240606_Gabby_Ulithi_M_M4_3_5mg_mL_neg,20240606_Gabby_Ulithi_M_M5_3_5mg_mL_neg,20240606_Gabby_Ulithi_M_M6_3_5mg_mL_neg,20240606_Gabby_Ulithi_M_M7_3_5mg_mL_neg,20240606_Gabby_Ulithi_M_M8_3_5mg_mL_neg,20240606_Gabby_Ulithi_M_M9_3_5mg_mL_neg,20240606_Gabby_Ulithi_M_M10_3_5mg_mL_neg,20240606_Gabby_Ulithi_M_M72_3_5mg_mL_neg,20240606_Gabby_Ulithi_M_M74_3_5mg_mL_neg,20240606_Gabby_Ulithi_M_M76_2_5mg_mL_neg,20240607_Gabby_Ulithi_M_M71_3_5mg_mL_neg,20240607_Gabby_Ulithi_M_M75_3_5mg_mL_neg,20240607_Gabby_Ulithi_M_M77_3_5mg_mL_neg,20240607_Gabby_Ulithi_M_M78_3_5mg_mL_neg,20240607_Gabby_Ulithi_M_M79_3_5mg_mL_neg,20240608_Gabby_Ulithi_M_M73_3_5mg_mL_neg,20240608_Gabby_Ulithi_M_M80_3_5mg_mL_neg,20240607_Gabby_Ulithi_M_70_3_5mg_mL_neg,20240608_Gabby_Ulithi_M_M66_3_5mg_mL_neg,20240608_Gabby_Ulithi_M_M67_3_5mg_mL_neg,20240608_Gabby_Ulithi_M_M68_3_5mg_mL_neg,20240608_Gabby_Ulithi_M_M69_3_5mg_mL_neg,20240607_Gabby_Ulithi_M_62_3_5mg_mL_neg,20240607_Gabby_Ulithi_M_M61_3_5mg_mL_neg,20240607_Gabby_Ulithi_M_M63_3_5mg_mL_neg,20240608_Gabby_Ulithi_M_M64_3_5mg_mL_neg,20240608_Gabby_Ulithi_M_M65_3_5mg_mL_neg,20240606_Gabby_Ulithi_M_M51_2_5mg_mL_neg,20240606_Gabby_Ulithi_M_M55_3_5mg_mL_neg,20240606_Gabby_Ulithi_M_M56_3_5mg_mL_neg,20240607_Gabby_Ulithi_M_M52_3_5mg_mL_neg,20240607_Gabby_Ulithi_M_M54_3_5mg_mL_neg,20240607_Gabby_Ulithi_M_M57_3_5mg_mL_neg,20240607_Gabby_Ulithi_M_M58_3_5mg_mL_neg,20240607_Gabby_Ulithi_M_M59_3_5mg_mL_neg,20240607_Gabby_Ulithi_M_M60_3_5mg_mL_neg,20240608_Gabby_Ulithi_M_M53_3_5mg_mL_neg,20240607_Gabby_Ulithi_M_45_3_5mg_mL_neg,20240607_Gabby_Ulithi_M_46_3_5mg_mL_neg,20240607_Gabby_Ulithi_M_48_3_5mg_mL_neg,20240607_Gabby_Ulithi_M_M41_3_5mg_mL_neg,20240607_Gabby_Ulithi_M_M43_3_5mg_mL_neg,20240607_Gabby_Ulithi_M_M47_2_5mg_mL_neg,20240607_Gabby_Ulithi_M_M49_3_5mg_mL_neg,20240607_Gabby_Ulithi_M_M50_2_5mg_mL_neg,20240608_Gabby_Ulithi_M_M42_3_5mg_mL_neg,20240608_Gabby_Ulithi_M_M44_3_5mg_mL_neg,20240607_Gabby_Ulithi_M_32_3_5mg_mL_neg,20240607_Gabby_Ulithi_M_M33_3_5mg_mL_neg,20240607_Gabby_Ulithi_M_M34_3_5mg_mL_neg,20240607_Gabby_Ulithi_M_M36_3_5mg_mL_neg,20240607_Gabby_Ulithi_M_M40_3_5mg_mL_neg,20240608_Gabby_Ulithi_M_M31_3_5mg_mL_neg,20240608_Gabby_Ulithi_M_M35_3_5mg_mL_neg,20240608_Gabby_Ulithi_M_M39_3_5mg_mL_neg,20240606_Gabby_Ulithi_M_29_5mg_mL_neg,20240606_Gabby_Ulithi_M_M22_U_5mg_mL_neg,20240606_Gabby_Ulithi_M_M23_5mg_mL_neg,20240606_Gabby_Ulithi_M_M26_5mg_mL_neg,20240606_Gabby_Ulithi_M_M27_3_5mg_mL_neg,20240606_Gabby_Ulithi_M_M28_5mg_mL_neg,20240607_Gabby_Ulithi_M_M24_3_5mg_mL_neg,20240607_Gabby_Ulithi_M_M30_3_5mg_mL_neg,20240607_Gabby_Ulithi_M25_2_5mg_mL_neg,20240608_Gabby_Ulithi_M_M21_U_5mg_mL_neg,20240606_Gabby_Ulithi_M_M12_U_5mg_mL_neg,20240606_Gabby_Ulithi_M_M13_U_5mg_mL_neg,20240606_Gabby_Ulithi_M_M17_U_5mg_mL_neg,20240607_Gabby_Ulithi_M_M14_U_5mg_mL_neg,20240607_Gabby_Ulithi_M_M16_U_5mg_mL_neg,20240607_Gabby_Ulithi_M_M18_U_5mg_mL_neg,20240607_Gabby_Ulithi_M_M19_U_5mg_mL_neg,20240607_Gabby_Ulithi_M_M20_U_5mg_mL_neg,20240608_Gabby_Ulithi_M_M11_U_5mg_mL_neg,20240608_Gabby_Ulithi_M_M15_U_5mg_mL_neg,20240606_Gabby_Ulithi_M_M107_3_5mg_mL_neg,20240608_Gabby_Ulithi_M_M101_1_5mg_mL_neg,20240608_Gabby_Ulithi_M_M102_3_5mg_mL_neg,20240608_Gabby_Ulithi_M_M104_3_5mg_mL_neg,20240608_Gabby_Ulithi_M_M105_3_5mg_mL_neg,20240608_Gabby_Ulithi_M_M110_3_5mg_mL_neg,20240608_Gabby_Ulithi_M103_1_5mg_mL_neg,20240608_Gabby_Ulithi_M106_2_5mg_mL_neg,20240608_Gabby_Ulithi_M108_3_5mg_mL_neg,20240608_Gabby_Ulithi_M109_1_5mg_mL_neg,20240606_Gabby_Ulithi_M_A306_5mg_mL_neg,20240606_Gabby_Ulithi_M_A309_5mg_mL_neg,20240606_Gabby_Ulithi_M_A325_5mg_mL_neg,20240606_Gabby_Ulithi_M_A328_3_5mg_mL_neg,20240606_Gabby_Ulithi_M_A331_3_5mg_mL_neg,20240606_Gabby_Ulithi_M_A339_3_5mg_mL_neg,20240607_Gabby_Ulithi_M_A323_3_5mg_mL_neg,20240607_Gabby_Ulithi_M_A326_3_5mg_mL_neg,20240607_Gabby_Ulithi_M_A340_3_5mg_mL_neg,20240608_Gabby_Ulithi_M_A315_3_5mg_mL_neg,20240606_Gabby_Ulithi_M_A21_3_5mg_mL_neg,20240606_Gabby_Ulithi_M_A22_3_5mg_mL_neg,20240606_Gabby_Ulithi_M_A23_3_5mg_mL_neg,20240606_Gabby_Ulithi_M_A25_3_5mg_mL_neg,20240606_Gabby_Ulithi_M_A26_3_5mg_mL_neg,20240608_Gabby_Ulithi_M_A24_3_5mg_mL_neg
BICINE,0.807134385,0.11101519,0.431038846,2.265253093,0.956337298,0.517108167,0.795793634,0.765606874,1.091241808,3.454655592,0.454227582,1.635762509,1.690192896,2.219217353,1.114855146,2.323046847,4.605507789,5.661687322,4.923298803,4.064251116,5.60310608,0.860943081,0.82825165,2.341862152,0.793611809,74.299328,145.5822354,26.60310435,55.13836609,0.580957867,1.086181061,2.079433519,0.997596958,23.63902572,1.168431989,18.48536979,12.5725879,2.82419861,0.865019859,6.963616229,1.327330774,0.542956697,1.258056218,2.014054222,2.633653521,0.064547744,0.939637343,1.79217732,0.943579837,2.206353334,0.540554237,20.67946059,50.93995214,70.97485263,13.71742475,14.58605864,21.44780806,6.858715618,1.120145245,0.87479914,0.061404939,0.726341202,3.92201891,0.63064796,11.68051661,514.3605745,0.628510581,3.011559102,1.445586544,1.758176492,0.160999076,11.05886294,0.465779601,1.25660491,10.59871213,7.997037362,57.87714424,1.341204629,3.850875961,11.1110455,19.34990023,39.3071321,0.087417569,0.715579745,20.29068968,18.37962951,7.683297767,5.332213194,0.331005619,94.89105827,39.50573658,44.22854237,35.06887522,46.66062623,27.74587855,28.01306441,2.514766082,1.460968245,1.529667189,2.277674964,2.079836567,1.096424539,3.502343481,2.555957784,4.777407411,2.83813753,1.023177976,2.880116727,1.908022157,1.845184183,47.95855084,40.56140583,54.01488147,23.08769371,11.25818382,2.545579931,1.216345856,3.215549399,5.708962392,15.77241271,32.00489719,21.34129103,30.01974186,36.84547363,6.340506833,8.87013619,1.655849727,0.836014551,1.52387366,6.25938449,16.68700499,6.528932296,1.393454133,39.2070678,4.500877691,3424.436836,0.697489807,1.027490023,18.63141795,1.499116849,0.878727537,1.034114681
Bisindolylmaleimide IV,849.6448417,324.6180308,523.8173607,897.711651,1162.006986,2066.497971,975.0671877,69.62499738,48.39077586,42.78289947,359.3070485,131.8338903,533.5886446,987.111166,903.0073468,539.5280716,387.4634228,2846.782693,54.53232464,52.19311828,42.37084514,34.65829409,61.69113711,139.9127484,64.51636942,665.5933212,1071.067194,83.65880122,92.26885305,76.75634094,38.10728544,46.42386091,13.60693695,568.5965883,34.49533851,107.3697373,905.5957704,30.78338854,76.60722615,59.40044485,48.08731752,26.13247217,3.297680439,143.978242,71.18535196,55.92823948,146.7722409,128.0022738,40.19279027,21.46536288,75.14049547,658.6275457,1123.667963,1208.609154,1104.625843,958.0571688,944.3474681,78.97948716,273.1353032,44.00118595,35.98959206,183.0733796,57.0167077,436.3869586,1476.320745,1098.073855,369.0412671,533.9584493,97.89637837,164.1500788,68.81606425,48.93632166,23.5322076,102.7757875,112.3316866,56.30944995,1339.696072,35.12845762,123.9895962,106.7386381,894.8475041,67.96903515,37.05659454,14.51644032,123.174051,38.89119754,47.85090323,54.86088765,18.80236886,56.83829854,16.32402049,37.53646201,1000.811725,27.39000316,761.1941251,83.28096127,6.484667388,54.50869421,91.97120895,93.60481325,75.27765755,71.61965108,75.24679239,8.243966592,12.98881504,63.40836631,8.680481186,9.208721062,24.64938659,44.44934553,1024.501264,105.7866696,1335.035382,50.85934427,139.701294,729.5182719,35.6361899,85.31343322,9.844983826,39.11946309,80.64168153,82.78197722,89.14001018,43.13638316,37.26307016,77.05096741,3498.968427,1043.557745,1388.41421,1512.737255,1032.379643,1856.468622,390.0291018,725.8403547,759.7465024,1235.281451,738.5252603,1622.633811,544.5383116,233.144788,242.0977257,1078.78252
Brefeldin A,417.3615241,1233.628965,859.8997282,942.2327416,594.9655442,488.2183106,454.5426363,301.0697644,637.1712322,332.7927806,1915.865491,1487.875133,1627.013289,1310.122114,1427.581096,1115.598574,5331.380846,2494.15362,9111.707538,833.2550547,840.6717998,999.9376331,656.4348975,586.4261547,978.884108,848.0028386,979.7501748,938.779036,18784.01952,350.2690777,466.4283324,979.2712966,811.3423446,423.7029204,421.7170936,5159.645829,1248.4542,519.0112136,1087.092796,904.3267697,1328.307799,732.5013373,1262.542007,907.0746155,983.1770748,553.8202564,1148.873517,809.7191417,887.217489,1097.894763,864.070429,758.8738723,729.3313924,1267.118883,730.7202393,509.4196942,1156.865975,8939.064048,1112.106149,966.9113263,1343.456989,297.7693326,3147.982765,0.065266901,1743.801873,1660.43547,590.9061254,3473.982526,597.4227904,866.143204,720.5366288,1149.767069,622.7826503,670.1563156,6787.040162,12606.98816,722.7841754,580.7189633,1158.947447,656.5405966,529.7769759,9927.752531,940.0374412,724.1822894,478.9746164,366.0475986,15010.17535,6962.438826,982.6185666,1032.875288,646.6265743,872.2083451,904.432306,759.0038942,706.497363,11556.04152,1134.168359,334.6809268,766.6937269,1009.744272,781.7438526,799.3345151,678.381936,332.4158926,883.9153461,1467.480032,581.611104,486.9856706,488.2410623,293.2591451,237.2796696,493.730535,463.8783518,648.0932348,3274.779678,10017.29421,334.9040946,10459.13482,382.7995671,868.6791656,15651.34442,14091.31503,2593.662481,20859.42933,1198.98743,15675.21175,268.9812889,487.8940446,388.2883514,417.6261478,520.5916461,1200.047923,1.356715132,301.6416288,1031.835951,1671.840291,2008.022197,2011.218045,1109.189366,1413.054124,1350.323312,1881.69357
butabarbital,134.6245102,38.91516088,35.0404954,101.133584,151.4677636,90.93260381,79.76889856,710.5797764,91.89029939,1517.628758,398.8433897,11.10135007,391.5188676,182.6680368,286.8241304,212.1312148,23.92188995,1974.309006,194.0157763,92.07230476,83.46704956,58.34097586,56.08195347,60.02969456,68.92119285,110.6620973,59.27383233,126.4195744,106.5154669,93.26582729,49.9127836,98.87069971,56.01288903,76.95540499,118.0230465,99.34901702,112.2955514,116.8800776,138.1768469,332.4093038,108.9873219,107.1233855,69.02814652,126.6918142,102.8704879,100.1323979,115.1554094,193.7789167,70.99666319,81.47821062,51.49594773,69.3860552,83.07372944,71.22267845,61.38876051,56.08461989,73.13874466,69.49752874,361.4663458,622.2106267,1157.896511,701.2360035,876.0439607,201.0359112,266.2726062,181.2520462,102.4009086,59.66342479,48.93771899,30.99596013,71.87866494,194.6549724,76.46524279,102.4550219,115.1080832,111.7391741,98.98430712,76.44773548,106.2585633,56.38239607,65.03739177,93.31483601,98.23873124,104.3060258,74.95109642,75.18301748,59.79676001,47.18895504,87.2386426,120.6454725,72.65437615,113.8656072,115.882548,98.19291965,72.59138378,182.4437497,54.7912592,65.05787804,88.06548571,130.102356,147.2392854,108.0822967,89.0632541,85.00068295,121.8910114,58.0429671,53.39683113,65.55647546,75.01562551,194.0145878,65.13736911,116.5059461,122.3389499,129.0924394,43.27982661,14.00157072,80.10651142,65.44626339,89.26865046,83.71325805,52.08471151,63.63157711,123.0757914,72.70356901,75.16894919,79.47352552,33.22218118,28.9233647,68.88928757,64.09161208,36.53515952,59.857554,81.16936763,279.1264613,44.31989274,82.21318324,57.43233833,146.6599619,145.9247174,68.98252943,35.7456052,124.9274542
butabarbital,437.7930922,34.44119238,21.78333814,193.079985,765.0907172,352.6175203,176.3291295,45.85882778,55.44657408,33.19386308,774.8289796,23.38855469,695.841111,326.2502908,520.7284142,278.3722859,8.077087469,51.31738562,13.8035927,33.75012804,46.83704576,40.05235496,40.18968509,89.14701633,55.39464683,52.10505549,31.18660034,53.16794263,30.54100792,42.76331965,27.76237969,24.24255501,26.44889465,44.43165,62.31815379,41.96558199,22.87891205,69.93650286,94.89296563,401.9016206,101.1382466,97.52938804,56.48292141,69.75372836,57.71400346,92.62570949,108.1159193,110.2592086,36.3026226,25.59200347,39.9323028,24.1490232,34.88623972,41.87187914,32.14350379,27.48532361,8.449339086,20.75697872,822.6650842,33.01078422,15.39926903,1978.93856,15.20210445,47.59270792,18.14319921,42.49157636,256.8821862,10.48720808,38.5900864,32.96976037,59.28389855,51.23896132,65.00420643,56.30259812,18.70369279,43.16495164,41.62235877,47.58618467,55.67627656,44.05874458,23.40658554,30.5873961,62.57195047,32.42122373,24.06139919,42.40390592,21.65735935,9.529742367,42.34110868,77.50588122,41.67669451,65.07257398,27.5520203,57.53251222,17.42441924,32.35486395,25.7450505,37.86692612,30.86889469,42.57782072,49.06882663,46.46675537,69.62589495,43.2575896,49.1719771,14.69135743,38.22500798,48.44710206,68.69666718,84.15593832,35.14970315,74.17101162,34.50352164,80.20739583,13.09026362,2.772466502,79.84852783,25.98899819,53.44492143,48.70557535,43.77504848,14.37346317,68.99129517,37.43033211,80.09580435,26.83481031,103.6726385,29.29901012,174.9473331,194.0976753,41.39767228,138.6271163,94.64397974,56.95719431,24.50166183,10.51978091,97.02258408,296.412678,363.1789759,129.6549822,151.996709,13.62259064
C75,491.8279803,693.0709414,694.3958793,550.7555241,632.0487227,505.2895716,572.974828,442.8375518,422.6444212,370.3459802,695.2177397,1038.2101,766.907197,619.8304407,733.7392082,825.843189,762.8076608,38.63943272,597.2351345,521.9423483,418.0776626,512.3678352,357.5329716,511.2010146,432.4216521,363.6758456,270.0853625,299.6178522,118.8726172,580.7082602,537.8172675,427.9969816,471.2853629,369.0700095,430.1944515,11.92518909,260.6303578,339.6256674,438.6920449,423.9256678,699.2280367,562.7041036,285.27866,524.1481876,436.4217939,476.9388179,576.0712312,499.2092616,696.254257,417.8087817,422.559414,238.9809513,324.4638494,332.4805403,379.3679746,346.6595452,308.487861,15.0851396,642.1592343,336.9258378,376.3111408,308.0285629,369.2046315,544.0184677,421.8912741,475.766121,131.4646069,432.1428054,443.8362231,383.5248774,340.7543829,339.714528,388.5423123,361.9549907,0.814376327,32.65092231,415.180446,253.8416607,244.9425023,276.0302924,237.4068313,52.46531325,503.2303556,422.28046,317.234608,260.5453918,6.765837931,0.225717224,460.3913775,343.0419636,259.7085059,351.8854006,351.3942741,281.6407295,276.6973792,19.74782862,483.348514,570.814592,533.9377166,613.6284228,492.5626043,419.8539272,413.1111488,189.1065824,380.3948691,366.5664339,288.7745189,400.5207242,292.2198913,406.6745975,187.3165911,313.9595881,253.4988697,328.0763179,388.9123201,10.73403431,333.3511977,48.81380547,297.2892338,266.7381488,2.601415375,82.37237598,806.9729697,19.2447164,457.5422354,173.5874431,514.81811,441.7135259,511.4380378,389.3350733,493.5591829,758.3818449,260.0506392,363.3067007,407.9548878,360.8467015,780.5640549,778.4586015,738.4880859,686.6840366,613.3357523,408.1521273
C75,0,0,0,0,27.20240009,0,4.497093201,2.541366577,0,0,45.32062531,0,19.05621362,0,0,0,5.348410506,0.027296832,0,0,0,22.82633946,22.58315265,35.46225345,21.72506489,0,0,0,0,6.275122399,0.237703049,8.82471478,4.431182861,0,0,0,6.767837524,0.698562622,9.569845006,24.32043457,0.05148832,87.10596519,0,3.672668457,4.879586885,34.90115368,148.284663,85.44861593,1.426058335,0,5.113074298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,319.3504624,0,0,4.198578,2.867310889,0,34.55895996,13.34095848,0,7.328201294,55.15605288,0,0,0,0,5.131973207,49.92314172,7.766868711,0,28.14738464,0,0,58.82779578,0,0.741431135,0,0,0,0,37.51451075,0,56.97759962,11.22060394,10.96385959,17.04715717,0,3.105880737,0,0,2.746955872,21.84671032,82.05925751,4.055580139,75.26106334,31.32587433,1.666748047,47.74970996,17.37145233,21.67929852,0,9.659927368,0,0,0,0,0,6.216575623,0,47.92594159,0,0,15.57082379,0,16.84683979,3.335487366,64.193573,6.732233527,22.88986957,0.007195503,26.29521942,0,0,13.79584503,0,0,0
Caprylic acid,0,0,0,0.339337004,0,0,0,0,0,0,0.544381277,1.115021666,1.118232564,0,0.115934254,0.195255737,98.1707693,0,0.293244552,0,0,0,0,0,0,0,0,0,0,0,0,0,1.392349243,0,0,0,0,0,0.123768736,0,0,0,0,0,0,0,0,0,0.07268167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.274582691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006057421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24919464,0.440729567,0,0,0.767119123,0.09003019,0
Carnosol,3966.748895,6835.222373,4622.293094,8484.920533,7547.560305,6473.766112,4818.919686,2715.02732,4863.331536,3289.959851,10429.82816,11407.64588,9631.975761,9072.12115,7793.345376,11134.5362,28776.89941,19148.55371,49838.32698,8003.955964,8136.241644,8071.659707,4020.196713,16187.44421,21012.503,11413.05739,9642.984698,8260.943243,65406.71176,10257.25767,10329.30249,8188.377062,8130.86613,7250.470259,8357.295522,23359.76874,10052.07408,9374.842111,15948.42889,11159.0556,30036.36829,9378.187593,8073.637191,21187.99254,18001.46245,11441.50358,30844.61639,16111.47565,17875.29476,11879.48914,7958.142009,10062.54122,19244.54618,19055.09581,9440.422116,13483.80924,15705.81966,21626.03451,5869.496405,4185.569545,8842.829102,3057.915747,15115.32394,434.7405748,9781.119505,8932.312498,4272.835665,10240.65395,9530.251186,34454.22104,14015.96665,10628.91402,9368.218304,10840.81939,34856.00191,97973.27687,11794.3221,12852.39206,8059.259866,10484.20554,7626.071106,39412.37371,7874.224288,9645.105794,10646.34055,12574.45347,27236.60375,28862.59239,10734.69857,12484.89892,9002.496754,9874.625355,7630.916246,6952.989967,8604.189742,31521.42759,8709.234856,8389.61731,18453.96952,31403.72366,16433.15156,15436.20591,21591.44733,17527.07466,8711.580474,12123.77722,14011.91212,6972.061902,11552.2083,9928.22104,8936.362121,15833.2147,19875.49325,27841.45303,13473.2986,21075.72378,6744.881936,71993.8563,7624.040476,10487.53689,44363.04372,90503.181,18146.64976,57609.40766,9438.000025,28129.33523,3836.279459,5789.825677,5280.638376,5956.444904,7331.518364,9810.994221,599.6487887,8440.356301,6277.699531,12019.73506,9181.542818,9140.781279,4923.697402,8391.511124,6342.335753,7816.636088
Carvacrol,2.945504388,13.08497396,9.984250035,26.47383413,7.092713778,9.404698291,7.12985702,6.494902285,10.30468612,5.103696946,37.6207284,79.64782864,40.86449653,30.67724625,25.76313869,34.7686242,20.49492154,38.21997836,50.84832255,495.9744233,560.4935445,480.1119908,586.474974,509.8275582,286.6407992,420.8204133,347.1036514,442.0284673,512.2534252,834.0663621,896.2210378,706.2094424,900.8496592,798.7783509,1024.59505,564.1617997,926.9512397,1043.790409,1022.447408,810.8910651,927.9556225,1005.946162,393.3008897,760.0463625,595.0345127,434.8350778,637.896724,621.9502609,754.3291351,716.2899822,710.232763,711.7293435,935.3935045,647.359301,762.4447501,801.6926197,737.175122,403.5480748,9.892474295,4.313411084,6.071260605,0.167027695,14.65119642,0,7.919010095,7.326886525,2.013446474,11.35542303,885.1223678,1026.12366,780.7680157,877.3613948,776.2892394,815.7846091,589.428927,570.3676296,1102.235839,761.070364,579.3105453,853.0140524,694.2295024,749.8207526,1065.09656,758.1925274,711.8468396,547.5615959,668.4737504,455.8592618,887.1770315,949.2073446,928.6816994,719.4963933,614.3390818,971.0395574,741.5848757,527.5063985,844.6361803,1073.281458,947.5769223,782.6833536,1019.024952,619.7096134,871.0239462,647.8325369,721.6760577,509.2241821,445.2139765,696.3294452,653.3554845,645.658611,671.4119943,929.0752589,820.8635507,708.2902342,439.0203189,151.814355,833.4859112,518.9507346,833.5790122,894.1312105,507.628322,508.0682387,926.3746462,659.8244605,810.4558687,605.7355672,0.842430377,1.617714229,2.965630757,11.05701009,4.846665894,18.46104307,0,11.67168019,8.650041743,12.85882382,12.93744989,14.87781143,11.74067756,20.13259633,16.16801998,11.73464336
Carvacrol,0.356795567,0.778203874,2.368400077,7.375881321,2.372932545,1.007276763,0.725438538,2.536747525,0.686863668,1.144496182,12.95728457,38.51430268,14.44288824,7.281181531,5.987354009,8.024195259,32.25241647,2.092723859,44.74868396,86.74832763,67.38905702,20.8570051,119.0372881,33.20397663,16.33938252,40.52120535,98.14569321,89.77713695,81.04657758,69.34710539,46.44232564,67.93883665,279.022791,95.30073725,212.5187308,150.4963354,62.71607339,180.9522214,55.97288725,66.72183588,113.5543011,67.35967791,61.54386174,21.29739074,54.26749901,13.16469764,14.78457043,16.01236979,56.96887288,136.4706245,78.77379407,93.05456857,106.4405298,95.33746699,98.32567861,156.367528,70.86222738,53.56280325,0.751901059,0.932410286,0.254469795,0.189865297,6.845291922,0,0,1.21363454,3.949335626,3.210021872,149.9358874,208.5768125,88.58628367,213.2530666,189.8042868,158.9666672,36.28826782,97.96867292,190.6333803,107.996778,78.81310773,256.3550759,103.923567,155.0535166,191.4242318,171.4746238,59.91689867,58.51413061,156.8799397,101.8694254,250.2621979,113.6386959,170.8990479,120.5382807,75.77342139,18.16071661,6.448415912,115.8012659,191.7978134,228.0404247,225.4375994,146.682743,218.652985,108.8263205,153.542377,39.64571418,154.5459715,81.20172231,71.35426465,110.0256533,134.0563149,153.3345652,87.11722831,108.2395467,98.5333282,119.453132,98.42166723,1.323804326,68.58188075,113.6469295,140.9452973,102.2183814,113.4039096,128.9266401,35.33951041,216.6789409,88.44996411,150.9905001,0.409952586,0.838210628,0.294625479,0.629992584,1.721209597,1.977021536,0,0.978883953,0.388434135,4.087492685,1.965042783,11.11523412,1.964669279,2.109158877,2.289449777,2.902475354
CB-25,1627.379973,4895.66765,4197.469878,8147.213127,3911.316363,3047.013471,1988.266664,4129.034716,7407.626141,3511.066895,12513.08123,11931.00488,13854.28754,12914.7339,11306.23513,8418.038239,28910.19998,22298.36684,18625.1217,2086.228262,1960.34839,2059.785063,1168.486226,3757.293383,1961.081997,2897.030216,2107.677455,1340.829279,34057.81696,2053.795274,1606.105802,3616.975898,2194.128817,1992.908762,2731.987185,18473.70455,2079.915287,1276.559463,2353.29873,5692.740852,2826.995734,1561.655572,69165.14474,2665.819953,33010.00609,2581.835105,3260.698201,3277.608234,3389.013974,7420.292259,2475.922993,7824.491693,4283.040154,2766.661793,3232.635383,2641.285795,2869.545222,75101.10735,4218.147149,3411.672018,7740.622076,1319.530424,11425.77896,0,7814.042709,3784.605312,3324.600477,11845.67145,3237.080543,22742.06532,2357.697514,9394.896484,10454.8863,19417.06,85958.49615,173022.6861,3744.623546,3965.218777,10368.53459,2368.049368,1529.116324,15407.7583,1964.000876,10570.64442,3460.05543,18967.94566,115429.1687,145370.6377,2655.3428,14124.36434,2073.250456,31335.08096,1651.84028,1220.526717,1255.235098,126444.968,1303.555997,1924.25955,2518.333999,2214.238637,1496.186995,1506.293082,1871.030996,3783.731608,1199.985878,17782.44229,32980.43797,2285.573204,3799.096893,7010.087431,2634.729898,10784.2154,3944.964455,4410.651792,3919.120265,13316.96099,1811.495798,12888.28904,1575.907644,897.7697843,52729.56356,9877.534934,5330.591996,28017.82825,1518.722742,10579.22561,916.1503775,1853.512453,1250.339674,3359.744817,2417.412273,7630.182801,0,5767.301633,7230.882323,18913.74043,12562.79979,9786.801579,8031.622895,9918.428533,13090.78025,10054.83017
